RespondentID,Age,How important would you say feeling productive is to your happiness?,How productive do you currently feel overall?,In what city do you live?,In what state or U.S. state or territory do you live (if applicable)?,What country do you live in?,What is the biggest challenge you face to being productive?,When are you most productive?,Which of the following best describes the principal industry of your organization?,Date
5090250770,45-54,Moderately important to my overall happiness,Moderately productive,,,United States of America,Time Management,Mid-Morning,Education,2013-01-01
5095499281,45-54,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,"Construction, Machinery, and Homes",2013-01-01
5085057793,45-54,Moderately important to my overall happiness,Moderately productive,,,United States of America,Other (please specify),Mid-Morning,Entertainment & Leisure,2013-01-01
5091404095,45-54,Moderately important to my overall happiness,Moderately productive,,,Russian Federation,Time Management,Lunchtime,Healthcare & Pharmaceuticals,2013-01-01
5047141404,45-54,Moderately important to my overall happiness,Moderately productive,,,United States of America,Time Management,Early Morning,Healthcare & Pharmaceuticals,2013-01-01
5047289545,45-54,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Early Morning,"Construction, Machinery, and Homes",2013-01-01
5094964312,45-54,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Afternoon,Food & Beverages,2013-01-01
5047388009,45-54,Moderately important to my overall happiness,Moderately productive,,,United States of America,Not having the right technology,Mid-Morning,Education,2013-01-01
5094972857,45-54,Moderately important to my overall happiness,Moderately unproductive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Healthcare & Pharmaceuticals,2013-01-01
5072009218,45-54,Moderately important to my overall happiness,Moderately unproductive,,,United States of America,Other (please specify),Late Night,Education,2013-01-01
5046713665,45-54,Moderately important to my overall happiness,Neither unproductive nor productive,,,United States of America,Distractions (e.g. Social Media),Late Night,Government,2013-01-01
5046577160,45-54,Moderately important to my overall happiness,Neither unproductive nor productive,,,United States of America,Other (please specify),Early Morning,Real Estate,2013-01-01
5047795490,45-54,Moderately important to my overall happiness,Neither unproductive nor productive,,,Australia,Constantly being interrupted by colleagues,Evening,Government,2013-01-01
5093041357,45-54,Moderately important to my overall happiness,Neither unproductive nor productive,,,United States of America,Time Management,Early Morning,Government,2013-01-01
5082721301,45-54,Moderately important to my overall happiness,Neither unproductive nor productive,,,United Kingdom of Great Britain and Northern Ireland,Distractions (e.g. Social Media),Afternoon,Nonprofit,2013-01-01
5046377193,45-54,Moderately important to my overall happiness,Neither unproductive nor productive,,,United States of America,Other (please specify),Mid-Morning,Education,2013-01-01
5071896656,45-54,Moderately important to my overall happiness,Very productive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,"Telecommunications, Technology, Internet & Electronics",2013-01-01
5047343149,45-54,Moderately important to my overall happiness,Very unproductive,,,United States of America,Distractions (e.g. Social Media),Late Night,I am currently not employed,2013-01-01
5072104098,45-54,Very important to my overall happiness,Moderately productive,,,Egypt,Time Management,Mid-Morning,Finance & Financial Services,2013-01-01
5082416652,45-54,Very important to my overall happiness,Moderately productive,,,United States of America,Other (please specify),Early Morning,Nonprofit,2013-01-01
5049764759,45-54,Very important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Early Morning,Business Support & Logistics,2014-01-01
5083391748,45-54,Very important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Afternoon,Real Estate,2014-01-01
5095546712,45-54,Very important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Early Morning,Education,2014-01-01
5047118631,45-54,Very important to my overall happiness,Moderately productive,,,Canada,Constantly being interrupted by colleagues,Evening,Insurance,2014-01-01
5047423057,45-54,Very important to my overall happiness,Moderately productive,,,United States of America,Time Management,Mid-Morning,Healthcare & Pharmaceuticals,2014-01-01
5096335306,45-54,Very important to my overall happiness,Moderately productive,,,United States of America,Time Management,Mid-Morning,Healthcare & Pharmaceuticals,2014-01-01
5046367114,45-54,Very important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Early Morning,Education,2014-01-01
5047597461,45-54,Very important to my overall happiness,Moderately productive,,,United Kingdom of Great Britain and Northern Ireland,Other (please specify),Early Morning,Finance & Financial Services,2014-01-01
5095048844,45-54,Very important to my overall happiness,Moderately productive,,,United States of America,Not having the right technology,Early Morning,Food & Beverages,2014-01-01
5049393216,45-54,Very important to my overall happiness,Moderately productive,,,United States of America,Time Management,Early Morning,Retail & Consumer Durables,2014-01-01
5081922640,45-54,Very important to my overall happiness,Moderately productive,,,United States of America,Other (please specify),Afternoon,I am currently not employed,2014-01-01
5046756275,45-54,Very important to my overall happiness,Moderately productive,,,United States of America,Other (please specify),Mid-Morning,Advertising & Marketing,2014-01-01
5047455559,45-54,Very important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Early Morning,Food & Beverages,2014-01-01
5089347984,45-54,Very important to my overall happiness,Moderately productive,,,Suriname,Not having the right technology,Early Morning,Healthcare & Pharmaceuticals,2014-01-01
5082147436,45-54,Very important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Early Morning,Insurance,2014-01-01
5052391741,45-54,Very important to my overall happiness,Moderately productive,,,Canada,Distractions (e.g. Social Media),Afternoon,Education,2014-01-01
5046429656,45-54,Very important to my overall happiness,Moderately productive,,,United States of America,Other (please specify),Early Morning,Healthcare & Pharmaceuticals,2014-01-01
5082624040,45-54,Very important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Early Morning,Education,2014-01-01
5047279922,45-54,Very important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Early Morning,Manufacturing,2014-01-01
5082391262,45-54,Very important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,Nonprofit,2014-01-01
5082687950,45-54,Very important to my overall happiness,Moderately productive,,,Albania,Constantly being interrupted by colleagues,Early Morning,Nonprofit,2014-01-01
5095800924,45-54,Very important to my overall happiness,Moderately unproductive,,,United States of America,Other (please specify),Early Morning,Education,2014-01-01
5090201708,45-54,Very important to my overall happiness,Moderately unproductive,,,Trinidad and Tobago,Time Management,Evening,Entertainment & Leisure,2015-01-01
5094444542,45-54,Very important to my overall happiness,Moderately unproductive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Government,2015-01-01
5081904856,45-54,Very important to my overall happiness,Moderately unproductive,,,United States of America,Distractions (e.g. Social Media),Evening,Healthcare & Pharmaceuticals,2015-01-01
5046415144,45-54,Very important to my overall happiness,Moderately unproductive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Healthcare & Pharmaceuticals,2015-01-01
5047158750,45-54,Very important to my overall happiness,Neither unproductive nor productive,,,Australia,Constantly being interrupted by colleagues,Late Night,Healthcare & Pharmaceuticals,2015-01-01
5063289642,45-54,Very important to my overall happiness,Very productive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Nonprofit,2015-01-01
